SITECODE,site_name,ms,site_type,year_min,year_max,n_years,n_occurrences,expected_years,missing_years,gap_fraction
MT0000002,L-Inħawi ta´ Pembroke,MT,B,2024,2025,2,2,2,0,0.0
MT0000007,Is-Salini,MT,B,2024,2024,1,3,1,0,0.0
MT0000009,L-Inħawi tar-Ramla tat-Torri u tal-Irdum tal-Madonna,MT,C,2025,2025,1,2,1,0,0.0
MT0000015,L-Inħawi tal-Għadira,MT,C,2019,2025,4,6,7,3,0.42857142857142855
MT0000017,Kemmuna u l-Gżejjer ta´ Madwarha,MT,C,2021,2025,3,4,5,2,0.4
MT0000020,L-Inħawi tax-Xlendi u tal-Wied tal-Kantra,MT,B,2025,2025,1,1,1,0,0.0
MT0000021,L-Inħawi tal-Imġiebaħ u tal-Miġnuna,MT,B,2025,2025,1,1,1,0,0.0
MT0000024,Rdumijiet ta´ Malta: Ir-Ramla taċ-Ċirkewwa sal-Ponta ta´ Bengħisa,MT,B,2018,2025,5,13,8,3,0.375
MT0000027,Rdumijiet ta´ Għawdex: Ta´ Ċenċ,MT,A,2025,2025,1,1,1,0,0.0
MT0000028,Rdumijiet ta´ Għawdex: Id-Dawra tas-Sanap sa Tal-Ħajt,MT,A,2025,2025,1,1,1,0,0.0
MT0000031,Rdumijiet ta´ Malta: Ix-Xaqqa sa Wied Moqbol,MT,A,2023,2024,2,3,2,0,0.0
MT0000034,L-Inħawi ta´ Ta´ Ċenċ,MT,B,2025,2025,1,1,1,0,0.0
NL0902041,Zuidlaardermeergebied,NL,A,2004,2024,14,3079,21,7,0.3333333333333333
NL1000001,Waddenzee,NL,B,1961,2025,40,243,65,25,0.38461538461538464
NL1000002,IJsselmeer,NL,B,1999,2018,6,11,20,14,0.7
NL1000004,Engbertsdijksvenen,NL,B,1996,2023,8,15,28,20,0.7142857142857143
NL1000005,Uiterwaarden Zwarte Water en Vecht,NL,B,2009,2024,12,1268,16,4,0.25
NL1000007,"Ilperveld, Varkensland, Oostzanerveld & Twiske",NL,A,2013,2024,11,160,12,1,0.08333333333333333
NL1000009,Duinen Den Helder - Callantsoog,NL,B,2020,2025,5,10,6,1,0.16666666666666666
NL1000010,Schoorlse Duinen,NL,B,2018,2018,1,2,1,0,0.0
NL1000012,Kennemerland-Zuid,NL,B,1937,2025,15,45,89,74,0.8314606741573034
NL1000013,Meijendel & Berkheide,NL,B,1985,2024,7,24,40,33,0.825
NL1000014,Westduinpark & Wapendal,NL,B,2017,2024,6,13,8,2,0.25
NL1000015,Haringvliet,NL,C,2008,2024,13,1611,17,4,0.23529411764705882
NL1000016,Solleveld & Kapittelduinen,NL,B,1941,2025,9,26,85,76,0.8941176470588236
NL1000017,Kop van Schouwen,NL,B,2012,2024,6,6,13,7,0.5384615384615384
NL1000020,Manteling van Walcheren,NL,B,2019,2024,5,9,6,1,0.16666666666666666
NL1000021,Krammer-Volkerak,NL,C,2014,2023,10,129,10,0,0.0
NL1000022,Kempenland-West,NL,B,2004,2021,7,59,18,11,0.6111111111111112
NL1000026,Deurnsche Peel & Mariapeel,NL,C,2012,2024,11,443,13,2,0.15384615384615385
NL1000028,Maasduinen,NL,B,2010,2025,14,836,16,2,0.125
NL1000029,Brunssummerheide,NL,B,2011,2024,4,9,14,10,0.7142857142857143
NL2000001,Deelen,NL,A,1998,2020,8,145,23,15,0.6521739130434783
NL2000002,Bargerveen,NL,C,2009,2024,6,41,16,10,0.625
NL2000006,Duinen Goeree & Kwade Hoek,NL,A,1982,2024,3,3,43,40,0.9302325581395349
NL2000007,Lepelaarplassen,NL,A,2015,2024,10,350,10,0,0.0
NL2000008,Meinweg,NL,C,2017,2023,3,16,7,4,0.5714285714285714
NL2000010,Kampina & Oisterwijkse Vennen,NL,A,2015,2020,3,11,6,3,0.5
NL2000012,Naardermeer,NL,A,1981,2024,13,197,44,31,0.7045454545454546
NL2000013,Weerribben,NL,A,1991,2024,13,952,34,21,0.6176470588235294
NL2002017,Voornes Duin,NL,A,2023,2023,1,1,1,0,0.0
NL2003001,Aamsveen,NL,B,2014,2024,11,156,11,0,0.0
NL2003003,"Achter de Voort, Agelerbroek & Voltherbroek",NL,B,2024,2024,1,4,1,0,0.0
NL2003005,Bekendelle,NL,B,2017,2024,6,15,8,2,0.25
NL2003007,Bergvennen & Brecklenkampse Veld,NL,B,2022,2022,1,2,1,0,0.0
NL2003011,De Bruuk,NL,B,2014,2023,6,23,10,4,0.4
NL2003012,Bunder- en Elsloërbos,NL,B,2014,2024,5,17,11,6,0.5454545454545454
NL2003013,Canisvliet,NL,B,2004,2024,8,38,21,13,0.6190476190476191
NL2003014,Drouwenerzand,NL,B,2019,2021,3,6,3,0,0.0
NL2003015,Elperstroomgebied,NL,B,2014,2021,2,8,8,6,0.75
NL2003016,Geleenbeekdal,NL,B,2019,2022,3,4,4,1,0.25
NL2003017,Markermeer & IJmeer,NL,B,2014,2020,3,5,7,4,0.5714285714285714
NL2003019,Groote Gat,NL,B,2014,2024,11,115,11,0,0.0
NL2003020,Groote Wielen,NL,C,2013,2015,2,2,3,1,0.3333333333333333
NL2003021,Hollands Diep,NL,B,2014,2024,10,94,11,1,0.09090909090909091
NL2003023,"Ilperveld, Varkensland, Oostzanerveld & Twiske",NL,B,2013,2024,11,138,12,1,0.08333333333333333
NL2003024,Kolland & Overlangbroek,NL,B,2019,2021,2,11,3,1,0.3333333333333333
NL2003026,Langstraat,NL,B,2015,2025,11,824,11,0,0.0
NL2003029,Lonnekermeer,NL,B,2014,2021,6,15,8,2,0.25
NL2003030,Uiterwaarden Lek,NL,B,2022,2024,2,4,3,1,0.3333333333333333
NL2003033,Noorbeemden & Hoogbos,NL,B,1996,2023,2,2,28,26,0.9285714285714286
NL2003035,Oeffeltermeent,NL,B,2015,2024,10,46,10,0,0.0
NL2003036,Oostelijke Vechtplassen,NL,B,2005,2025,20,3816,21,1,0.047619047619047616
NL2003037,Oude Maas,NL,B,2015,2025,11,188,11,0,0.0
NL2003038,"Oudegaasterbrekken, Fluessen en omgeving",NL,B,2015,2022,5,83,8,3,0.375
NL2003039,"Broekvelden, Vettenbroek & Polder Stein",NL,B,2009,2024,12,2239,16,4,0.25
NL2003040,Polder Westzaan,NL,B,2014,2024,8,75,11,3,0.2727272727272727
NL2003042,Roerdal,NL,B,2003,2024,10,1256,22,12,0.5454545454545454
NL2003043,Sarsven en De Banen,NL,B,2013,2025,4,9,13,9,0.6923076923076923
NL2003045,Swalmdal,NL,B,1999,2024,11,400,26,15,0.5769230769230769
NL2003047,Ulvenhoutse Bos,NL,B,2021,2021,1,1,1,0,0.0
NL2003052,Witte Veen,NL,B,2014,2022,6,30,9,3,0.3333333333333333
NL2003053,Wooldse Veen,NL,B,2014,2024,9,136,11,2,0.18181818181818182
NL2003054,Wormer- en Jisperveld & Kalverpolder,NL,B,2018,2025,5,20,8,3,0.375
NL2003055,Zeldersche Driessen,NL,B,2017,2024,8,155,8,0,0.0
NL2003059,Duinen Terschelling,NL,B,2010,2020,3,8,11,8,0.7272727272727273
NL2003060,Duinen en Lage Land Texel,NL,B,1994,2025,19,203,32,13,0.40625
NL2003061,Duinen Vlieland,NL,B,2013,2024,3,4,12,9,0.75
NL2003063,Olde Maten & Veerslootlanden,NL,B,1983,2024,13,1330,42,29,0.6904761904761905
NL2003064,De Wieden,NL,B,1996,2025,15,3436,30,15,0.5
NL2009162,Abtskolk & De Putten,NL,A,2011,2025,14,168,15,1,0.06666666666666667
NL2014038,Rijntakken,NL,A,1987,2025,32,10258,39,7,0.1794871794871795
NL2014067,Rijntakken,NL,B,1987,2025,32,4876,39,7,0.1794871794871795
NL2018167,Maas bij Eijsden,NL,B,2011,2025,5,6,15,10,0.6666666666666666
NL3000016,Zwanenwater & Pettemerduinen,NL,B,2020,2025,5,12,6,1,0.16666666666666666
NL3000027,Zwin & Kievittepolder,NL,B,2021,2021,1,1,1,0,0.0
NL3000036,Nieuwkoopse Plassen & de Haeck,NL,B,1983,2024,14,6153,42,28,0.6666666666666666
NL3000040,Biesbosch,NL,B,2006,2025,16,5174,20,4,0.2
NL3000061,Naardermeer,NL,B,1981,2024,13,204,44,31,0.7045454545454546
NL3000070,Dwingelderveld,NL,C,2018,2025,8,23,8,0,0.0
NL3000401,Kampina & Oisterwijkse Vennen,NL,B,2011,2024,8,35,14,6,0.42857142857142855
NL3004001,"Loevestein, Pompveld & Kornsche Boezem",NL,B,2014,2024,11,706,11,0,0.0
NL3004002,Eilandspolder,NL,B,2016,2024,3,18,9,6,0.6666666666666666
NL3004003,Landgoederen Oldenzaal,NL,B,2019,2020,2,2,2,0,0.0
NL3004004,Sint Jansberg,NL,B,2021,2021,1,3,1,0,0.0
NL3004006,Zouweboezem,NL,B,2007,2024,10,41,18,8,0.4444444444444444
NL3004007,Lingegebied & Diefdijk-Zuid,NL,B,2014,2025,12,771,12,0,0.0
NL3009001,Alde Feanen,NL,C,2005,2025,14,66,21,7,0.3333333333333333
NL3009002,Biesbosch,NL,A,2006,2025,15,5023,20,5,0.25
NL3009003,Brabantse Wal,NL,A,2019,2024,5,6,6,1,0.16666666666666666
NL3009004,De Wieden,NL,A,1996,2025,15,4838,30,15,0.5
NL3009006,Duinen Schiermonnikoog,NL,C,,,0,1,,,
NL3009007,Duinen Terschelling,NL,A,2010,2020,3,8,11,8,0.7272727272727273
NL3009008,Duinen en Lage Land Texel,NL,A,1994,2025,19,165,32,13,0.40625
NL3009009,Duinen Vlieland,NL,A,2013,2024,3,4,12,9,0.75
NL3009010,Engbertsdijksvenen,NL,A,1996,2023,8,15,28,20,0.7142857142857143
NL3009012,Groote Peel,NL,C,2008,2017,4,5,10,6,0.6
NL3009013,Ketelmeer & Vossemeer,NL,A,2009,2024,15,651,16,1,0.0625
NL3009014,"Leenderbos, Groote Heide & De Plateaux",NL,A,1989,2024,11,141,36,25,0.6944444444444444
NL3009015,Markiezaat,NL,A,2018,2018,1,1,1,0,0.0
NL3009016,Oosterschelde,NL,C,1939,2024,15,48,86,71,0.8255813953488372
NL3009017,Veluwe,NL,A,2006,2025,13,286,20,7,0.35
NL3009018,Zwin & Kievittepolder,NL,A,2021,2021,1,1,1,0,0.0
NL3011002,Polder Zeevang,NL,A,2017,2024,8,1060,8,0,0.0
NL4000017,Voordelta,NL,C,1942,2012,5,6,71,66,0.9295774647887324
NL4000021,Grevelingen,NL,C,1990,2022,8,11,33,25,0.7575757575757576
NL4000056,Eilandspolder,NL,A,2016,2024,7,83,9,2,0.2222222222222222
NL9801001,Waddenzee,NL,A,1961,2025,40,243,65,25,0.38461538461538464
NL9801004,Bakkeveense Duinen,NL,B,2020,2020,1,2,1,0,0.0
NL9801007,Fochteloërveen,NL,C,2015,2022,5,39,8,3,0.375
NL9801009,Drentsche Aa-gebied,NL,B,2001,2024,14,976,24,10,0.4166666666666667
NL9801013,Weerribben,NL,B,1991,2024,13,952,34,21,0.6176470588235294
NL9801017,Vecht- en Beneden-Reggegebied,NL,B,2014,2022,9,181,9,0,0.0
NL9801019,Buurserzand & Haaksbergerveen,NL,B,2006,2024,14,62,19,5,0.2631578947368421
NL9801021,Dinkelland,NL,B,2003,2025,13,1073,23,10,0.43478260869565216
NL9801023,Veluwe,NL,B,2006,2025,13,285,20,7,0.35
NL9801025,Sint Pietersberg & Jekerdal,NL,B,1983,2024,5,9,42,37,0.8809523809523809
NL9801035,Weerter- en Budelerbergen & Ringselven,NL,B,2021,2021,1,7,1,0,0.0
NL9801036,"Leenderbos, Groote Heide & De Plateaux",NL,B,1989,2025,21,883,37,16,0.43243243243243246
NL9801040,Savelsbos,NL,B,2020,2022,2,2,3,1,0.3333333333333333
NL9801041,Geuldal,NL,B,2012,2025,10,296,14,4,0.2857142857142857
NL9801044,Botshol,NL,B,2007,2024,7,15,18,11,0.6111111111111112
NL9801049,"Vlijmens Ven, Moerputten & Bossche Broek",NL,B,2015,2024,10,491,10,0,0.0
NL9801055,Brabantse Wal,NL,B,2023,2023,1,1,1,0,0.0
NL9801063,Nieuwkoopse Plassen & De Haeck,NL,A,1983,2024,14,6138,42,28,0.6666666666666666
NL9801064,Springendal & Dal van de Mosbeek,NL,B,2014,2024,11,126,11,0,0.0
NL9801072,Korenburgerveen,NL,B,2023,2023,1,1,1,0,0.0
NL9801075,Grensmaas,NL,B,1956,2024,23,137,69,46,0.6666666666666666
NL9801079,Duinen Goeree & Kwade Hoek,NL,B,1982,2024,8,21,43,35,0.813953488372093
NL9801080,Noordhollands Duinreservaat,NL,B,2009,2025,6,10,17,11,0.6470588235294118
NL9802001,Noordzeekustzone,NL,C,1995,2024,30,6202,30,0,0.0
NL9802012,Lauwersmeer,NL,A,2004,2024,16,633,21,5,0.23809523809523808
NL9802019,Hollands Diep,NL,A,2014,2024,11,223,11,0,0.0
NL9802025,Veerse Meer,NL,A,2015,2022,2,2,8,6,0.75
NL9802026,Westerschelde & Saeftinghe,NL,A,1962,2024,7,34,63,56,0.8888888888888888
NL9802031,Zwarte Meer,NL,C,2007,2024,16,606,18,2,0.1111111111111111
NL9802033,Veluwerandmeren,NL,C,2014,2024,11,907,11,0,0.0
NL9802035,Eemmeer & Gooimeer Zuidoever,NL,A,2012,2023,7,21,12,5,0.4166666666666667
NL9802041,Leekstermeergebied,NL,A,2007,2024,12,1398,18,6,0.3333333333333333
NL9802047,Sneekermeergebied,NL,A,1991,2020,5,8,30,25,0.8333333333333334
NL9802048,Witte en Zwarte Brekken,NL,A,2015,2016,2,14,2,0,0.0
NL9802049,"Oudegaasterbrekken, Fluessen en omgeving",NL,A,2015,2022,5,83,8,3,0.375
NL9802054,Oostvaardersplassen,NL,A,2011,2024,13,874,14,1,0.07142857142857142
NL9802058,Wormer- en Jisperveld & Kalverpolder,NL,A,2018,2025,5,9,8,3,0.375
NL9802060,Oostelijke Vechtplassen,NL,A,2005,2025,20,4857,21,1,0.047619047619047616
NL9802062,Arkemheen,NL,A,1990,2025,22,1562,36,14,0.3888888888888889
NL9802064,"Broekvelden, Vettenbroek & Polder Stein",NL,A,2009,2024,12,2261,16,4,0.25
NL9802065,Zouweboezem,NL,A,2007,2024,10,38,18,8,0.4444444444444444
NL9802066,Donkse Laagten,NL,A,2014,2023,9,48,10,1,0.1
NL9802099,Boezems Kinderdijk,NL,A,2011,2021,8,16,11,3,0.2727272727272727
NL9802101,De Wilck,NL,A,2009,2024,2,9,16,14,0.875
NL9802103,Oudeland van Strijen,NL,A,2008,2024,9,87,17,8,0.47058823529411764
NL9802201,Drents-Friese Wold & Leggelderveld,NL,A,2000,2021,7,27,22,15,0.6818181818181818
NL9802209,Weerter- en Budelerbergen & Ringselven,NL,A,,,0,3,,,
NL9803006,Rottige Meenthe & Brandemeer,NL,B,1998,2024,8,107,27,19,0.7037037037037037
NL9803011,Drents-Friese Wold & Leggelderveld,NL,B,2000,2021,9,35,22,13,0.5909090909090909
NL9803015,Sallandse Heuvelrug,NL,C,2010,2010,1,1,1,0,0.0
NL9803028,IJsselmeer,NL,A,1999,2025,10,57,27,17,0.6296296296296297
NL9803029,Markermeer & IJmeer,NL,A,2008,2025,12,52,18,6,0.3333333333333333
NL9803030,Loonse en Drunense Duinen & Leemkuilen,NL,B,2015,2025,7,13,11,4,0.36363636363636365
NL9803039,Leudal,NL,B,2017,2024,8,32,8,0,0.0
NL9803061,Westerschelde & Saeftinghe,NL,B,1962,2024,7,34,63,56,0.8888888888888888
NL9803077,Voornes Duin,NL,B,2018,2024,7,31,7,0,0.0
NL9902003,Uiterwaarden Zwarte Water en Vecht,NL,A,2009,2024,13,1340,16,3,0.1875
NL9902010,Zoommeer,NL,A,2011,2015,2,5,5,3,0.6
NL9910001,Maasduinen,NL,A,2010,2025,14,568,16,2,0.125
NL9910002,Zwanenwater & Pettemerduinen,NL,A,2020,2025,5,12,6,1,0.16666666666666666
PLB020001,Dolina Baryczy,PL,A,1996,2025,4,5,30,26,0.8666666666666667
PLB020002,Grądy Odrzańskie,PL,A,2008,2025,7,20,18,11,0.6111111111111112
PLB020004,Zbiornik Mietkowski,PL,A,2025,2025,1,1,1,0,0.0
PLB020005,Bory Dolnośląskie,PL,A,2009,2025,4,9,17,13,0.7647058823529411
PLB020006,Góry Stołowe,PL,A,2008,2025,9,44,18,9,0.5
PLB020009,Góry Izerskie,PL,A,2022,2022,1,1,1,0,0.0
PLB020010,Sudety Wałbrzysko-Kamiennogórskie,PL,A,2008,2022,3,5,15,12,0.8
PLB040001,Błota Rakutowskie,PL,A,2025,2025,1,1,1,0,0.0
PLB040003,Dolina Dolnej Wisły,PL,A,2008,2025,6,35,18,12,0.6666666666666666
PLB040004,Ostoja Nadgoplańska,PL,A,2023,2023,1,1,1,0,0.0
PLB060003,Dolina Środkowego Bugu,PL,A,2021,2025,2,2,5,3,0.6
PLB060005,Lasy Janowskie,PL,A,2022,2024,3,4,3,0,0.0
PLB060008,Puszcza Solska,PL,A,2019,2024,4,8,6,2,0.3333333333333333
PLB060012,Roztocze,PL,A,2012,2024,4,6,13,9,0.6923076923076923
PLB060019,Polesie,PL,A,2018,2018,1,1,1,0,0.0
PLB080002,Dolina Dolnej Noteci,PL,A,2020,2022,2,5,3,1,0.3333333333333333
PLB080004,Dolina Środkowej Odry,PL,A,2009,2025,6,6,17,11,0.6470588235294118
PLB080005,Jeziora Pszczewskie i Dolina Obry,PL,A,2022,2022,1,1,1,0,0.0
PLB100001,Pradolina Warszawsko-Berlińska,PL,A,2024,2024,1,1,1,0,0.0
PLB100002,Zbiornik Jeziorsko,PL,A,2021,2021,1,1,1,0,0.0
PLB120002,Puszcza Niepołomicka,PL,A,2021,2024,2,3,4,2,0.5
PLB120005,Dolina Dolnej Skawy,PL,A,2017,2024,7,13,8,1,0.125
PLB120009,Stawy w Brzeszczach,PL,A,2021,2021,1,1,1,0,0.0
PLB140001,Dolina Dolnego Bugu,PL,A,2022,2022,1,2,1,0,0.0
PLB140004,Dolina Środkowej Wisły,PL,A,2022,2024,3,6,3,0,0.0
PLB140005,Doliny Omulwi i Płodownicy,PL,A,2020,2020,1,1,1,0,0.0
PLB140006,Małopolski Przełom Wisły,PL,A,2023,2023,1,2,1,0,0.0
PLB140007,Puszcza Biała,PL,A,2024,2024,1,1,1,0,0.0
PLB140013,Ostoja Kozienicka,PL,A,2021,2024,2,4,4,2,0.5
PLB140014,Dolina Dolnej Narwi,PL,A,2024,2024,1,2,1,0,0.0
PLB180001,Pogórze Przemyskie,PL,A,2009,2025,6,16,17,11,0.6470588235294118
PLB180002,Beskid Niski,PL,A,2017,2023,5,10,7,2,0.2857142857142857
PLB180003,Góry Słonne,PL,A,2023,2025,3,3,3,0,0.0
PLB180005,Puszcza Sandomierska,PL,A,2012,2019,2,8,8,6,0.75
PLB200001,Bagienna Dolina Narwi,PL,A,2021,2024,3,3,4,1,0.25
PLB200002,Puszcza Augustowska,PL,A,2017,2025,5,8,9,4,0.4444444444444444
PLB200003,Puszcza Knyszyńska,PL,A,2020,2025,2,3,6,4,0.6666666666666666
PLB200005,Bagno Wizna,PL,A,2014,2014,1,12,1,0,0.0
PLB200006,Ostoja Biebrzańska,PL,A,2012,2025,7,11,14,7,0.5
PLB220001,Wielki Sandr Brdy,PL,A,2016,2025,5,6,10,5,0.5
PLB220004,Ujście Wisły,PL,A,2023,2025,3,7,3,0,0.0
PLB220005,Zatoka Pucka,PL,A,2022,2025,4,8,4,0,0.0
PLB220009,Bory Tucholskie,PL,A,2020,2024,4,7,5,1,0.2
PLB240001,Dolina Górnej Wisły,PL,A,2022,2024,3,9,3,0,0.0
PLB240002,Beskid Żywiecki,PL,A,2018,2024,4,5,7,3,0.42857142857142855
PLB240003,Stawy Wielikąt i Las Tworkowski,PL,A,2021,2024,3,3,4,1,0.25
PLB260001,Dolina Nidy,PL,A,2021,2024,4,4,4,0,0.0
PLB280002,Dolina Pasłęki,PL,A,2021,2021,1,2,1,0,0.0
PLB280003,Jezioro Łuknajno,PL,A,2021,2024,2,6,4,2,0.5
PLB280005,Lasy Iławskie,PL,A,2021,2023,3,12,3,0,0.0
PLB280007,Puszcza Napiwodzko-Ramucka,PL,A,2020,2024,5,10,5,0,0.0
PLB280008,Puszcza Piska,PL,A,2020,2025,6,11,6,0,0.0
PLB280015,Ostoja Warmińska,PL,A,2020,2022,3,4,3,0,0.0
PLB300001,Dolina Środkowej Noteci i Kanału Bydgoskiego,PL,A,2017,2017,1,1,1,0,0.0
PLB300012,Puszcza nad Gwdą,PL,A,2021,2024,2,2,4,2,0.5
PLB300015,Puszcza Notecka,PL,A,2022,2024,3,4,3,0,0.0
PLB300017,Ostoja Rogalińska,PL,A,2020,2020,1,1,1,0,0.0
PLB320003,Dolina Dolnej Odry,PL,A,2020,2025,6,15,6,0,0.0
PLB320008,Ostoja Ińska,PL,A,2023,2023,1,1,1,0,0.0
PLB320009,Zalew Szczeciński,PL,A,2019,2025,4,7,7,3,0.42857142857142855
PLB320010,Wybrzeże Trzebiatowskie,PL,A,2021,2025,2,2,5,3,0.6
PLB320011,Zalew Kamieński i Dziwna,PL,A,2021,2022,2,3,2,0,0.0
PLB320012,Puszcza Goleniowska,PL,A,2023,2023,1,1,1,0,0.0
PLB320016,Lasy Puszczy nad Drawą,PL,A,2021,2023,3,5,3,0,0.0
PLB320017,Ostoja Cedyńska,PL,A,2023,2023,1,1,1,0,0.0
PLB320019,Ostoja Drawska,PL,A,2017,2024,4,11,8,4,0.5
PLC020001,Karkonosze,PL,C,2005,2025,9,12,21,12,0.5714285714285714
PLC020002,Łęgi Odrzańskie,PL,C,2008,2010,2,3,3,1,0.3333333333333333
PLC080001,Ujście Warty,PL,C,2011,2025,7,8,15,8,0.5333333333333333
PLC120001,Tatry,PL,C,2007,2024,6,9,18,12,0.6666666666666666
PLC140001,Puszcza Kampinoska,PL,C,2025,2025,1,1,1,0,0.0
PLC180001,Bieszczady,PL,C,2020,2025,4,12,6,2,0.3333333333333333
PLC200004,Puszcza Białowieska,PL,C,2013,2025,10,50,13,3,0.23076923076923078
PLH020004,Góry Stołowe,PL,B,2008,2025,6,29,18,12,0.6666666666666666
PLH020010,Piekielna Dolina koło Polanicy,PL,B,2008,2024,3,10,17,14,0.8235294117647058
PLH020011,Rudawy Janowickie,PL,B,2021,2025,3,5,5,2,0.4
PLH020016,Góry Bialskie i Grupa Śnieżnika,PL,B,2021,2021,1,1,1,0,0.0
PLH020017,Grądy w Dolinie Odry,PL,B,2008,2023,6,11,16,10,0.625
PLH020020,Przełomy Pełcznicy pod Książem,PL,B,2021,2025,4,5,5,1,0.2
PLH020037,Góry i Pogórze Kaczawskie,PL,B,2009,2025,3,3,17,14,0.8235294117647058
PLH020038,Góry Kamienne,PL,B,2008,2022,3,4,15,12,0.8
PLH020039,Grodczyn i Homole koło Dusznik,PL,B,,,0,1,,,
PLH020041,Ostoja nad Baryczą,PL,B,1996,2025,4,5,30,26,0.8666666666666667
PLH020043,Przełom Nysy Kłodzkiej koło Morzyszowa,PL,B,2016,2016,1,1,1,0,0.0
PLH020044,Stawy Sobieszowskie,PL,B,2021,2025,3,4,5,2,0.4
PLH020050,Dolina Dolnej Kwisy,PL,B,2021,2025,2,8,5,3,0.6
PLH020054,Ostoja nad Bobrem,PL,B,2020,2025,4,8,6,2,0.3333333333333333
PLH020060,Góry Orlickie,PL,B,2009,2022,4,10,14,10,0.7142857142857143
PLH020062,Góry Bardzkie,PL,B,2020,2020,1,1,1,0,0.0
PLH020066,Przełomowa Dolina Nysy Łużyckiej,PL,B,2022,2023,2,2,2,0,0.0
PLH020069,Las Pilczycki,PL,B,2020,2021,2,3,2,0,0.0
PLH020071,Ostoja Nietoperzy Gór Sowich,PL,B,2024,2024,1,1,1,0,0.0
PLH020075,Stawy Karpnickie,PL,B,2020,2020,1,1,1,0,0.0
PLH020081,Lasy Grędzińskie,PL,B,2022,2022,1,1,1,0,0.0
PLH020086,Pieńska Dolina Nysy Łużyckiej,PL,B,2010,2021,2,3,12,10,0.8333333333333334
PLH020096,Góry Złote,PL,B,2022,2022,1,1,1,0,0.0
PLH020102,Łąki Gór i Pogórza Izerskiego,PL,B,2019,2022,3,5,4,1,0.25
PLH040007,Jezioro Gopło,PL,B,2023,2023,1,1,1,0,0.0
PLH040012,Nieszawska Dolina Wisły,PL,B,2023,2023,1,11,1,0,0.0
PLH040017,Sandr Wdy,PL,B,2020,2020,1,1,1,0,0.0
PLH040031,Błota Kłócieńskie,PL,B,2025,2025,1,1,1,0,0.0
PLH040039,Włocławska Dolina Wisły,PL,B,2008,2024,3,3,17,14,0.8235294117647058
PLH060005,Dolina Środkowego Wieprza,PL,B,2025,2025,1,1,1,0,0.0
PLH060013,Ostoja Poleska,PL,B,2018,2018,1,1,1,0,0.0
PLH060031,Uroczyska Lasów Janowskich,PL,B,2023,2024,2,3,2,0,0.0
PLH060034,Uroczyska Puszczy Solskiej,PL,B,2019,2024,4,6,6,2,0.3333333333333333
PLH060045,Przełom Wisły w Małopolsce,PL,B,2023,2023,1,2,1,0,0.0
PLH080002,Rynna Jezior Obrzańskich,PL,B,2022,2022,1,1,1,0,0.0
PLH080003,Nietoperek,PL,B,2023,2023,1,1,1,0,0.0
PLH080006,Ujście Noteci,PL,B,2020,2022,2,5,3,1,0.3333333333333333
PLH080008,Buczyny Łagowsko-Sulęcińskie,PL,B,2008,2020,2,2,13,11,0.8461538461538461
PLH080013,Łęgi Słubickie,PL,B,2009,2024,2,2,16,14,0.875
PLH080028,Krośnieńska Dolina Odry,PL,B,2018,2023,3,3,6,3,0.5
PLH080068,Dolina Dolnego Bobru,PL,B,2020,2020,1,1,1,0,0.0
PLH100006,Pradolina Bzury-Neru,PL,B,2024,2024,1,1,1,0,0.0
PLH120004,Dolina Prądnika,PL,B,2017,2025,8,14,9,1,0.1111111111111111
PLH120005,Dolinki Jurajskie,PL,B,2025,2025,1,1,1,0,0.0
PLH120014,Pustynia Błędowska,PL,B,2021,2025,2,2,5,3,0.6
PLH120018,Ostoja Gorczańska,PL,B,2021,2022,2,5,2,0,0.0
PLH120019,Ostoja Popradzka,PL,B,2020,2022,3,12,3,0,0.0
PLH120020,Ostoje Nietoperzy okolic Bukowca,PL,B,2019,2019,1,1,1,0,0.0
PLH120024,Dolina Białki,PL,B,2020,2025,5,10,6,1,0.16666666666666666
PLH120025,Małe Pieniny,PL,B,2022,2024,2,2,3,1,0.3333333333333333
PLH120060,Cedron,PL,B,2022,2022,1,1,1,0,0.0
PLH120065,Dębnicko-Tyniecki obszar łąkowy,PL,B,2021,2024,4,4,4,0,0.0
PLH120087,Łososina,PL,B,2025,2025,1,1,1,0,0.0
PLH120088,Środkowy Dunajec z dopływami,PL,B,2022,2022,1,2,1,0,0.0
PLH120090,Biała Tarnowska,PL,B,2025,2025,1,2,1,0,0.0
PLH120093,Raba z Mszanką,PL,B,2020,2020,1,1,1,0,0.0
PLH140011,Ostoja Nadbużańska,PL,B,2022,2022,1,2,1,0,0.0
PLH140029,Kampinoska Dolina Wisły,PL,B,2020,2024,3,4,5,2,0.4
PLH160007,Góry Opawskie,PL,B,2021,2022,2,3,2,0,0.0
PLH160011,Łęg Zdzieszowicki,PL,B,2009,2009,1,4,1,0,0.0
PLH160016,Przyłęk nad Białą Głuchołaską,PL,B,2023,2024,2,2,2,0,0.0
PLH180007,Rzeka San,PL,B,2021,2023,2,2,3,1,0.3333333333333333
PLH180011,Jasiołka,PL,B,2019,2021,2,2,3,1,0.3333333333333333
PLH180012,Ostoja Przemyska,PL,B,2009,2025,4,7,17,13,0.7647058823529411
PLH180013,Ostoja Góry Słonne,PL,B,2023,2025,3,4,3,0,0.0
PLH180014,Ostoja Jaśliska,PL,B,2020,2022,2,3,3,1,0.3333333333333333
PLH180015,Łysa Góra,PL,B,2020,2020,1,1,1,0,0.0
