SITECODE,site_name,ms,site_type,year_min,year_max,n_years,n_occurrences,expected_years,missing_years,gap_fraction
IT7120213,Montagne dei Fiori e di Campli e Gole del Salinello,IT,B,2011,2025,5,5,15,10,0.6666666666666666
IT7120215,Torre del Cerrano,IT,B,2011,2025,7,8,15,8,0.5333333333333333
IT7130214,Lago di Penne,IT,B,2024,2024,1,3,1,0,0.0
IT7140107,Lecceta litoranea di Torino di Sangro e foce del Fiume Sangro,IT,B,2011,2025,13,29,15,2,0.13333333333333333
IT7140108,Punta Aderci - Punta della Penna,IT,B,2013,2021,4,8,9,5,0.5555555555555556
IT7140109,Marina di Vasto,IT,B,2011,2023,8,13,13,5,0.38461538461538464
IT7140112,Bosco di Mozzagrogna (Sangro),IT,B,2011,2024,6,9,14,8,0.5714285714285714
IT7140116,Gessi di Gessopalena,IT,C,2017,2024,3,3,8,5,0.625
IT7140117,Ginepreti a Juniperus macrocarpa e Gole del Torrente Rio Secco,IT,C,2013,2023,4,5,11,7,0.6363636363636364
IT7140123,Monte Sorbo (Monti Frentani),IT,C,2025,2025,1,1,1,0,0.0
IT7140126,Gessi di Lentella,IT,B,2019,2023,3,3,5,2,0.4
IT7140129,Parco Nazionale della Maiella,IT,A,1997,2025,15,55,29,14,0.4827586206896552
IT7140203,Maiella,IT,B,2012,2025,12,33,14,2,0.14285714285714285
IT7140210,Monti Frentani e Fiume Treste,IT,C,2014,2014,1,1,1,0,0.0
IT7140211,Monte Pallano e Lecceta d'Isca d'Archi,IT,C,2011,2024,3,3,14,11,0.7857142857142857
IT7140212,Abetina di Rosello e Cascate del Rio Verde,IT,C,2019,2019,1,1,1,0,0.0
IT7140215,Lago di Serranella e Colline di Guarenna,IT,C,2010,2025,13,49,16,3,0.1875
IT7212121,Gruppo della Meta - Catena delle Mainarde,IT,B,2020,2025,2,3,6,4,0.6666666666666666
IT7212124,Bosco Monte di Mezzo-Monte Miglio-Pennataro-Monte Capraro-Monte Cavallerizzo,IT,B,2019,2022,2,2,4,2,0.5
IT7212126,Pantano Zittola - Feudo Valcocchiara,IT,B,2012,2025,6,8,14,8,0.5714285714285714
IT7212128,Fiume Volturno dalle sorgenti al Fiume Cavaliere,IT,B,2010,2025,8,12,16,8,0.5
IT7212133,Torrente Tirino (Forra) - Monte Ferrante,IT,B,2021,2021,1,1,1,0,0.0
IT7212134,Bosco di Collemeluccio - Selvapiana - Castiglione - La Cocozza,IT,B,2012,2024,3,4,13,10,0.7692307692307693
IT7212135,Montagnola Molisana,IT,B,2011,2020,5,11,10,5,0.5
IT7212139,Fiume Trigno località Cannavine,IT,B,2012,2014,2,2,3,1,0.3333333333333333
IT7212172,Monte Cesima,IT,B,2014,2014,1,1,1,0,0.0
IT7221131,Bosco di Collemeluccio,IT,A,2012,2012,1,1,1,0,0.0
IT7221132,Monte di Mezzo,IT,A,2022,2022,1,1,1,0,0.0
IT7222111,Località Boschetto,IT,B,2011,2022,3,3,12,9,0.75
IT7222124,Vallone S. Maria,IT,C,2020,2024,2,2,5,3,0.6
IT7222216,Foce Biferno - Litorale di Campomarino,IT,B,2010,2025,16,200,16,0,0.0
IT7222217,Foce Saccione - Bonifica Ramitelli,IT,B,2010,2022,8,30,13,5,0.38461538461538464
IT7222236,M. di Trivento - B. Difesa C.S. Pietro - B. Fiorano - B. Ferrara,IT,B,2015,2024,2,3,10,8,0.8
IT7222242,Morgia di Pietracupa - Morgia di Pietravalle,IT,B,2011,2011,1,1,1,0,0.0
IT7222247,Valle Biferno da confluenza Torrente Quirino al Lago Guardalfiera - Torrente Rio,IT,B,2017,2017,1,1,1,0,0.0
IT7222248,Lago di Occhito,IT,C,2010,2025,6,16,16,10,0.625
IT7222249,Lago di Guardialfiera - M. Peloso,IT,B,2010,2025,9,15,16,7,0.4375
IT7222250,Bosco Casale - Cerro del Ruccolo,IT,B,2024,2024,1,3,1,0,0.0
IT7222251,Bosco Difesa (Ripabottoni),IT,B,2011,2011,1,1,1,0,0.0
IT7222252,Bosco Cerreto,IT,B,2011,2011,1,1,1,0,0.0
IT7222253,Bosco Ficarola,IT,C,2024,2024,1,1,1,0,0.0
IT7222263,Colle Crocella,IT,B,2020,2020,1,1,1,0,0.0
IT7222264,Boschi di Castellino e Morrone,IT,B,2011,2011,1,1,1,0,0.0
IT7222266,Boschi tra Fiume Saccione e Torrente Tona,IT,B,2024,2024,1,1,1,0,0.0
IT7222287,La Gallinola - Monte Miletto - Monti del Matese,IT,C,2010,2025,9,18,16,7,0.4375
IT7222296,Sella di Vinchiaturo,IT,C,2010,2024,5,5,15,10,0.6666666666666666
IT7228221,Foce Trigno - Marina di Petacciato,IT,B,2010,2025,16,94,16,0,0.0
IT7228229,Valle Biferno dalla diga a Guglionesi,IT,B,2021,2021,1,1,1,0,0.0
IT7228230,Lago di Guardialfiera - Foce fiume Biferno,IT,A,2010,2025,16,225,16,0,0.0
IT8010006,Catena di Monte Maggiore,IT,B,2024,2024,1,1,1,0,0.0
IT8010010,Lago di Carinola,IT,B,2023,2025,3,3,3,0,0.0
IT8010013,Matese Casertano,IT,B,2010,2025,16,112,16,0,0.0
IT8010016,Monte Tifata,IT,B,2012,2019,4,6,8,4,0.5
IT8010018,Variconi,IT,A,2010,2025,16,292,16,0,0.0
IT8010019,Pineta della Foce del Garigliano,IT,B,2012,2024,5,8,13,8,0.6153846153846154
IT8010020,Pineta di Castelvolturno,IT,B,2012,2025,7,8,14,7,0.5
IT8010021,Pineta di Patria,IT,B,2013,2021,4,10,9,5,0.5555555555555556
IT8010022,Vulcano di Roccamonfina,IT,B,2012,2012,1,1,1,0,0.0
IT8010026,Matese,IT,A,2010,2025,16,126,16,0,0.0
IT8010027,Fiumi Volturno e Calore Beneventano,IT,B,2011,2025,12,67,15,3,0.2
IT8010028,Foce Volturno - Variconi,IT,B,2010,2025,16,298,16,0,0.0
IT8010029,Fiume Garigliano,IT,B,2011,2025,12,47,15,3,0.2
IT8010030,Le Mortine,IT,A,2017,2025,5,11,9,4,0.4444444444444444
IT8020001,Alta Valle del Fiume Tammaro,IT,B,2023,2024,2,2,2,0,0.0
IT8020008,Massiccio del Taburno,IT,B,2024,2025,2,3,2,0,0.0
IT8020009,Pendici meridionali del Monte Mutria,IT,B,2013,2025,6,14,13,7,0.5384615384615384
IT8020015,Invaso del Fiume Tammaro,IT,A,2010,2024,11,33,15,4,0.26666666666666666
IT8020016,Sorgenti e alta Valle del Fiume Fortore,IT,C,2025,2025,1,1,1,0,0.0
IT8030001,Aree umide del Cratere di Agnano,IT,B,2015,2016,2,2,2,0,0.0
IT8030002,Capo Miseno,IT,B,2024,2025,2,3,2,0,0.0
IT8030003,Collina dei Camaldoli,IT,B,2014,2014,1,1,1,0,0.0
IT8030005,Corpo centrale dell'Isola di Ischia,IT,B,2011,2024,2,2,14,12,0.8571428571428571
IT8030006,Costiera amalfitana tra Nerano e Positano,IT,B,2020,2021,2,2,2,0,0.0
IT8030007,Cratere di Astroni,IT,C,2011,2024,7,20,14,7,0.5
IT8030008,Dorsale dei Monti Lattari,IT,B,2020,2020,1,1,1,0,0.0
IT8030009,Foce di Licola,IT,B,2013,2013,1,3,1,0,0.0
IT8030010,"Fondali marini di Ischia, Procida e Vivara",IT,C,2010,2023,13,38,14,1,0.07142857142857142
IT8030011,Fondali marini di Punta Campanella e Capri,IT,C,2005,2025,8,14,21,13,0.6190476190476191
IT8030012,Isola di Vivara,IT,C,2019,2025,2,2,7,5,0.7142857142857143
IT8030014,Lago d'Averno,IT,C,2010,2025,12,29,16,4,0.25
IT8030015,Lago del Fusaro,IT,B,2010,2025,14,90,16,2,0.125
IT8030016,Lago di Lucrino,IT,B,2023,2023,1,1,1,0,0.0
IT8030017,Lago di Miseno,IT,B,2021,2024,2,5,4,2,0.5
IT8030018,Lago di Patria,IT,B,2010,2025,16,239,16,0,0.0
IT8030019,Monte Barbaro e Cratere di Campiglione,IT,B,2019,2019,1,1,1,0,0.0
IT8030024,Punta Campanella,IT,C,2013,2016,2,3,4,2,0.5
IT8030026,Rupi costiere dell'Isola di Ischia,IT,B,2023,2023,1,1,1,0,0.0
IT8030036,Vesuvio,IT,B,2014,2024,4,5,11,7,0.6363636363636364
IT8030037,Vesuvio e Monte Somma,IT,A,2014,2024,4,5,11,7,0.6363636363636364
IT8030039,Settore e rupi costiere orientali dell'Isola di Capri,IT,C,2009,2015,2,2,7,5,0.7142857142857143
IT8030041,Fondali Marini di Gaiola e Nisida,IT,B,2010,2015,4,6,6,2,0.3333333333333333
IT8040004,Boschi di Guardia dei Lombardi e Andretta,IT,B,2025,2025,1,1,1,0,0.0
IT8040005,Bosco di Zampaglione (Calitri),IT,B,2025,2025,1,1,1,0,0.0
IT8040007,Lago di Conza della Campania,IT,C,2010,2025,15,59,16,1,0.0625
IT8040008,Lago di S. Pietro - Aquilaverde,IT,B,2022,2023,2,2,2,0,0.0
IT8040010,Monte Cervialto e Montagnone di Nusco,IT,B,2013,2025,3,5,13,10,0.7692307692307693
IT8040011,Monte Terminio,IT,B,2014,2025,10,18,12,2,0.16666666666666666
IT8040012,Monte Tuoro,IT,B,2015,2025,7,13,11,4,0.36363636363636365
IT8040014,Piana del Dragone,IT,B,2013,2024,9,20,12,3,0.25
IT8040017,"Pietra Maula (Taurano, Visciano)",IT,B,2018,2018,1,1,1,0,0.0
IT8040021,Picentini,IT,A,2013,2025,12,65,13,1,0.07692307692307693
IT8040022,Boschi e Sorgenti della Baronia,IT,A,2023,2024,2,3,2,0,0.0
IT8050002,Alta Valle del Fiume Calore Lucano (Salernitano),IT,B,2013,2014,2,2,2,0,0.0
IT8050007,Basso corso del Fiume Bussento,IT,B,2011,2025,13,48,15,2,0.13333333333333333
IT8050008,Capo Palinuro,IT,C,2011,2022,2,2,12,10,0.8333333333333334
IT8050009,Costiera amalfitana tra Maiori e il Torrente Bonea,IT,A,2012,2022,3,3,11,8,0.7272727272727273
IT8050010,Fasce litoranee a destra e a sinistra del Fiume Sele,IT,B,2012,2025,9,18,14,5,0.35714285714285715
IT8050011,Fascia interna di Costa degli Infreschi e della Masseta,IT,B,2015,2018,2,2,4,2,0.5
IT8050012,Fiume Alento,IT,B,2011,2025,15,48,15,0,0.0
IT8050013,Fiume Mingardo,IT,B,2011,2025,11,18,15,4,0.26666666666666666
IT8050019,Lago Cessuta e dintorni,IT,B,2015,2022,4,5,8,4,0.5
IT8050020,Massiccio del Monte Eremita,IT,C,2015,2015,1,3,1,0,0.0
IT8050021,Medio corso del Fiume Sele - Persano,IT,A,2011,2025,15,81,15,0,0.0
IT8050022,Montagne di Casalbuono,IT,B,2014,2025,6,13,12,6,0.5
IT8050023,Monte Bulgheria,IT,B,2019,2019,1,1,1,0,0.0
IT8050024,"Monte Cervati, Centaurino e Montagne di Laurino",IT,B,2012,2025,7,12,14,7,0.5
IT8050025,Monte della Stella,IT,B,2014,2014,1,2,1,0,0.0
IT8050026,Monte Licosa e dintorni,IT,B,2025,2025,1,1,1,0,0.0
IT8050027,Monte Mai e Monte Monna,IT,B,2025,2025,1,1,1,0,0.0
IT8050028,Monte Motola,IT,B,2014,2014,1,1,1,0,0.0
IT8050032,Monte Tresino e dintorni,IT,B,2019,2022,2,2,4,2,0.5
IT8050033,Monti Alburni,IT,B,2013,2025,5,11,13,8,0.6153846153846154
IT8050034,Monti della Maddalena,IT,B,2025,2025,1,1,1,0,0.0
IT8050036,Parco marino di S. Maria di Castellabate,IT,C,2012,2023,4,4,12,8,0.6666666666666666
IT8050037,Parco marino di Punta degli Infreschi,IT,C,2011,2022,8,24,12,4,0.3333333333333333
IT8050040,Rupi costiere della Costa degli Infreschi e della Masseta,IT,B,2022,2022,1,1,1,0,0.0
IT8050041,Scoglio del Mingardo e spiaggia di Cala del Cefalo,IT,B,2014,2016,2,2,3,1,0.3333333333333333
IT8050046,Monte Cervati e dintorni,IT,A,2012,2025,6,9,14,8,0.5714285714285714
IT8050047,Costa tra Marina di Camerota e Policastro Bussentino,IT,A,2011,2025,14,73,15,1,0.06666666666666667
IT8050048,Costa tra Punta Tresino e le Ripe Rosse,IT,A,2019,2025,5,8,7,2,0.2857142857142857
IT8050049,Fiumi Tanagro e Sele,IT,B,2011,2025,15,82,15,0,0.0
IT8050052,"Monti di Eboli, Monte Polveracchio, Monte Boschetiello e Vallone della Caccia di Senerchia",IT,B,2014,2014,1,1,1,0,0.0
IT8050054,Costiera Amalfitana tra Maiori e il Torrente Bonea,IT,B,2012,2022,3,3,11,8,0.7272727272727273
IT8050055,Alburni,IT,A,2013,2025,6,14,13,7,0.5384615384615384
IT9110001,Isola e Lago di Varano,IT,B,1999,2025,15,72,27,12,0.4444444444444444
IT9110002,"Valle Fortore, Lago di Occhito",IT,B,2010,2025,5,12,16,11,0.6875
IT9110004,Foresta Umbra,IT,B,1999,2018,3,6,20,17,0.85
IT9110005,Zone umide della Capitanata,IT,B,1999,2025,19,1300,27,8,0.2962962962962963
IT9110008,Valloni e Steppe Pedegarganiche,IT,B,2011,2024,6,8,14,8,0.5714285714285714
IT9110009,Valloni di Mattinata - Monte Sacro,IT,B,1999,2022,4,4,24,20,0.8333333333333334
IT9110011,Isole Tremiti,IT,B,1999,2024,2,8,26,24,0.9230769230769231
IT9110012,Testa del Gargano,IT,B,2011,2023,4,5,13,9,0.6923076923076923
IT9110014,Monte Saraceno,IT,B,2018,2018,1,1,1,0,0.0
IT9110015,Duna e Lago di Lesina - Foce del Fortore,IT,B,1999,2025,16,399,27,11,0.4074074074074074
IT9110016,Pineta Marzini,IT,B,1999,1999,1,5,1,0,0.0
IT9110025,Manacore del Gargano,IT,B,2012,2025,3,5,14,11,0.7857142857142857
IT9110026,Monte Calvo - Piana di Montenero,IT,C,2022,2025,2,3,4,2,0.5
IT9110032,"Valle del Cervaro, Bosco dell'Incoronata",IT,B,2011,2025,3,4,15,12,0.8
IT9110037,Laghi di Lesina e Varano,IT,A,1999,2025,16,403,27,11,0.4074074074074074
IT9110038,Paludi presso il Golfo di Manfredonia,IT,A,1999,2025,19,1302,27,8,0.2962962962962963
IT9110039,Promontorio del Gargano,IT,A,1999,2024,11,24,26,15,0.5769230769230769
IT9110040,Isole Tremiti,IT,A,1999,2024,2,8,26,24,0.9230769230769231
IT9120002,Murgia dei Trulli,IT,B,2018,2022,2,2,5,3,0.6
IT9120003,Bosco di Mesola,IT,B,2013,2024,3,3,12,9,0.75
IT9120006,Laghi di Conversano,IT,B,2010,2025,4,5,16,12,0.75
IT9120007,Murgia Alta,IT,C,2010,2025,16,281,16,0,0.0
IT9120008,Bosco Difesa Grande,IT,B,2011,2025,6,7,15,9,0.6
IT9120009,Posidonieto San Vito - Barletta,IT,B,2010,2025,16,339,16,0,0.0
IT9120011,Valle Ofanto - Lago di Capaciotti,IT,B,2013,2025,11,18,13,2,0.15384615384615385
IT9130001,Torre Colimena,IT,B,2010,2025,15,261,16,1,0.0625
IT9130004,Mar Piccolo,IT,B,2010,2025,14,82,16,2,0.125
IT9130005,Murgia di Sud - Est,IT,B,2012,2020,5,5,9,4,0.4444444444444444
IT9130006,Pinete dell'Arco Ionico,IT,B,2010,2025,15,88,16,1,0.0625
IT9130007,Area delle Gravine,IT,C,2010,2024,11,34,15,4,0.26666666666666666
IT9130008,Posidonieto Isola di San Pietro - Torre Canneto,IT,B,2015,2022,2,2,8,6,0.75
IT9140001,Bosco Tramazzone,IT,B,2014,2023,2,2,10,8,0.8
IT9140002,Litorale Brindisino,IT,B,2010,2025,14,72,16,2,0.125
IT9140003,Stagni e Saline di Punta della Contessa,IT,C,2012,2025,9,40,14,5,0.35714285714285715
IT9140005,Torre Guaceto e Macchia S. Giovanni,IT,B,2013,2025,12,54,13,1,0.07692307692307693
IT9140008,Torre Guaceto,IT,A,2013,2025,13,61,13,0,0.0
IT9150002,Costa Otranto - Santa Maria di Leuca,IT,B,2006,2025,13,87,20,7,0.35
IT9150003,Aquatina di Frigole,IT,B,2014,2022,3,6,9,6,0.6666666666666666
IT9150006,Rauccio,IT,B,2016,2025,10,26,10,0,0.0
IT9150007,Torre Uluzzo,IT,B,2014,2024,3,4,11,8,0.7272727272727273
IT9150008,Montagna Spaccata e Rupi di San Mauro,IT,B,2014,2014,1,1,1,0,0.0
IT9150009,Litorale di Ugento,IT,B,2010,2025,14,178,16,2,0.125
IT9150011,Alimini,IT,B,2010,2025,16,51,16,0,0.0
IT9150013,Palude del Capitano,IT,B,2015,2025,11,172,11,0,0.0
IT9150014,Le Cesine,IT,A,2010,2025,16,215,16,0,0.0
IT9150015,Litorale di Gallipoli e Isola S. Andrea,IT,C,2010,2025,4,17,16,12,0.75
IT9150025,Torre Veneri,IT,B,2015,2021,3,4,7,4,0.5714285714285714
IT9150028,Porto Cesareo,IT,B,2020,2025,6,73,6,0,0.0
IT9150029,Bosco di Cervalora,IT,B,2016,2016,1,1,1,0,0.0
IT9150031,Masseria Zanzara,IT,B,2020,2025,2,3,6,4,0.6666666666666666
IT9150032,Le Cesine,IT,B,2010,2025,16,202,16,0,0.0
IT9150033,Specchia dell'Alto,IT,B,2013,2023,2,2,11,9,0.8181818181818182
IT9150034,Posidonieto Capo San Gregorio - Punta Ristola,IT,B,2012,2012,1,3,1,0,0.0
IT9150041,Valloni di Spinazzola,IT,B,2014,2025,3,3,12,9,0.75
IT9210005,Abetina di Laurenzana,IT,B,2011,2022,2,2,12,10,0.8333333333333334
IT9210020,Bosco Cupolicchio,IT,C,2012,2021,2,3,10,8,0.8
IT9210025,Bosco della Farneta,IT,B,2013,2013,1,1,1,0,0.0
IT9210040,Bosco Magnano,IT,B,2022,2022,1,1,1,0,0.0
IT9210105,Dolomiti di Pietrapertosa,IT,C,2010,2025,11,22,16,5,0.3125
IT9210125,Timpa dell'Orso-Serra del Prete,IT,B,2019,2023,3,4,5,2,0.4
IT9210130,Bosco di Chiaromonte-Piano Iannace,IT,B,2017,2022,2,2,6,4,0.6666666666666666
IT9210142,Lago Pantano di Pignola,IT,C,2010,2025,12,27,16,4,0.25
IT9210143,Lago Pertusillo,IT,B,2012,2025,9,20,14,5,0.35714285714285715
IT9210145,Madonna del Pollino Località Vacuarro,IT,B,2024,2024,1,1,1,0,0.0
IT9210155,Marina di Castrocucco,IT,B,2023,2023,1,2,1,0,0.0
IT9210160,Isola di S. Ianni e Costa Prospiciente,IT,B,2015,2015,1,1,1,0,0.0
IT9210165,Monte Alpi - Malboschetto di Latronico,IT,B,2013,2013,1,2,1,0,0.0
IT9210180,Monte della Madonna di Viggiano,IT,B,2017,2019,2,2,3,1,0.3333333333333333
IT9210190,Monte Paratiello,IT,C,2014,2014,1,1,1,0,0.0
IT9210195,Monte Raparo,IT,B,2013,2013,1,1,1,0,0.0
IT9210200,Monte Sirino,IT,B,2024,2025,2,3,2,0,0.0
IT9210205,Monte Volturino,IT,B,2015,2015,1,1,1,0,0.0
IT9210210,Monte Vulture,IT,C,2011,2020,4,5,10,6,0.6
IT9210220,Murge di S. Oronzio,IT,B,2011,2025,13,51,15,2,0.13333333333333333
IT9210240,Serra di Calvello,IT,B,2012,2012,1,1,1,0,0.0
IT9210245,"Serra di Crispo, Grande Porta del Pollino e Pietra Castello",IT,B,2021,2025,2,2,5,3,0.6
IT9210270,"Appennino Lucano, Monte Volturino",IT,A,2011,2022,8,11,12,4,0.3333333333333333
IT9210271,"Appennino Lucano, Valle Agri, Monte Sirino, Monte Raparo",IT,A,2011,2025,15,102,15,0,0.0
IT9210275,Massiccio del Monte Pollino e Monte Alpi,IT,A,2011,2025,15,156,15,0,0.0
IT9210280,Gole del Platano,IT,C,2011,2023,5,7,13,8,0.6153846153846154
IT9220030,Bosco di Montepiano,IT,B,2011,2022,3,3,12,9,0.75
IT9220055,Bosco Pantano di Policoro e Costa Ionica Foce Sinni,IT,C,2010,2025,16,107,16,0,0.0
IT9220080,Costa Ionica Foce Agri,IT,B,2010,2025,16,334,16,0,0.0
IT9220085,Costa Ionica Foce Basento,IT,B,2011,2025,15,132,15,0,0.0
IT9220090,Costa Ionica Foce Bradano,IT,B,2010,2025,16,155,16,0,0.0
IT9220095,Costa Ionica Foce Cavone,IT,B,2010,2025,16,173,16,0,0.0
IT9220130,Foresta Gallipoli - Cognato,IT,C,2010,2023,10,28,14,4,0.2857142857142857
IT9220135,Gravine di Matera,IT,C,2011,2025,15,134,15,0,0.0
IT9220144,Lago S. Giuliano e Timmari,IT,C,2010,2025,16,265,16,0,0.0
IT9220255,Valle Basento - Ferrandina Scalo,IT,C,2015,2025,8,10,11,3,0.2727272727272727
IT9220260,Valle Basento Grassano Scalo - Grottole,IT,C,2010,2023,9,31,14,5,0.35714285714285715
IT9310008,La Petrosa,IT,B,2019,2022,2,3,4,2,0.5
IT9310017,Gole del Raganello,IT,B,2011,2025,8,20,15,7,0.4666666666666667
IT9310025,Valle del Fiume Lao,IT,B,2024,2024,1,1,1,0,0.0
IT9310033,Fondali di Capo Tirone,IT,B,2011,2011,1,1,1,0,0.0
IT9310036,Fondali Isola di Cirella-Diamante,IT,B,2011,2011,1,2,1,0,0.0
IT9310042,Fiumara Saraceno,IT,B,2014,2014,1,3,1,0,0.0
IT9310044,Foce del Fiume Crati,IT,B,2014,2025,4,6,12,8,0.6666666666666666
IT9310047,Fiumara Trionto,IT,B,2013,2024,5,13,12,7,0.5833333333333334
IT9310052,Casoni di Sibari,IT,B,2011,2025,11,55,15,4,0.26666666666666666
IT9310055,Lago di Tarsia,IT,B,2010,2025,15,59,16,1,0.0625
IT9310072,Palude del Lago Ariamacina,IT,B,2018,2025,2,2,8,6,0.75
IT9310073,Macchia Sacra,IT,B,2022,2022,1,1,1,0,0.0
IT9310075,Monte Curcio,IT,B,2022,2022,1,1,1,0,0.0
IT9310079,Cozzo del Principe,IT,B,2022,2022,1,1,1,0,0.0
IT9310081,Arnocampo,IT,B,2015,2017,3,4,3,0,0.0
IT9310082,S. Salvatore,IT,B,2017,2021,2,2,5,3,0.6
IT9310083,Pineta del Cupone,IT,B,2018,2024,2,2,7,5,0.7142857142857143
IT9310084,Pianori di Macchialonga,IT,B,2016,2022,3,3,7,4,0.5714285714285714
IT9310301,Sila Grande,IT,A,2011,2025,15,143,15,0,0.0
IT9310303,Pollino e Orsomarso,IT,A,2010,2025,12,69,16,4,0.25
IT9310304,Alto Ionio Cosentino,IT,A,2011,2024,11,40,14,3,0.21428571428571427
IT9320095,Foce Neto,IT,B,2013,2022,7,25,10,3,0.3
IT9320097,Fondali da Crotone a Le Castella,IT,B,2016,2024,3,4,9,6,0.6666666666666666
IT9320101,Capo Colonne,IT,B,2018,2018,1,3,1,0,0.0
IT9320110,Monte Fuscaldo,IT,B,2012,2012,1,1,1,0,0.0
IT9320112,Murgie di Strongoli,IT,B,2013,2013,1,1,1,0,0.0
IT9320122,Fiume Lese,IT,B,2012,2024,4,5,13,9,0.6923076923076923
IT9320123,Fiume Lepre,IT,B,2019,2019,1,1,1,0,0.0
IT9320185,Fondali di Staletti,IT,B,2025,2025,1,1,1,0,0.0
IT9320302,Marchesato e Fiume Neto,IT,A,2010,2025,16,338,16,0,0.0
IT9330087,Lago La Vota,IT,B,2011,2025,10,50,15,5,0.3333333333333333
IT9330088,Palude di Imbutillo,IT,B,2023,2023,1,3,1,0,0.0
IT9330089,Dune dell'Angitola,IT,B,2019,2019,1,1,1,0,0.0
IT9330098,Oasi di Scolacium,IT,B,2022,2022,1,1,1,0,0.0
IT9330105,Foce del Crocchio - Cropani,IT,B,2014,2015,2,2,2,0,0.0
IT9330107,Dune di Isca,IT,B,2024,2025,2,29,2,0,0.0
IT9330108,Dune di Guardavalle,IT,B,2024,2024,1,1,1,0,0.0
IT9330109,Madama Lucrezia,IT,B,2022,2022,1,1,1,0,0.0
IT9330117,Pinete del Roncino,IT,B,2020,2020,1,1,1,0,0.0
IT9330184,Scogliera di Staletti,IT,B,2022,2023,2,2,2,0,0.0
IT9340086,Lago dell'Angitola,IT,B,2012,2024,7,15,13,6,0.46153846153846156
IT9340091,Zona costiera fra Briatico e Nicotera,IT,B,2011,2011,1,1,1,0,0.0
IT9340092,Fondali di Pizzo Calabro,IT,B,2012,2025,3,4,14,11,0.7857142857142857
IT9340093,Fondali di Capo Vaticano,IT,B,2014,2014,1,2,1,0,0.0
IT9350131,Pentidattilo,IT,B,2022,2022,1,1,1,0,0.0
IT9350143,Saline Joniche,IT,B,1997,2025,2,6,29,27,0.9310344827586207
IT9350158,Costa Viola e Monte S. Elia,IT,B,2022,2022,1,1,1,0,0.0
IT9350160,Spiaggia di Brancaleone,IT,B,2014,2014,1,2,1,0,0.0
IT9350163,Pietra Cappa - Pietra Lunga - Pietra Castello,IT,B,2015,2015,1,1,1,0,0.0
IT9350172,Fondali da Punta Pezzo a Capo dell'Armi,IT,B,2013,2024,10,39,12,2,0.16666666666666666
IT9350173,Fondali di Scilla,IT,B,2024,2024,1,1,1,0,0.0
IT9350178,Serro d'Ustra e Fiumara Butrano,IT,B,2013,2013,1,1,1,0,0.0
IT9350300,Costa Viola,IT,A,1997,2025,13,185,29,16,0.5517241379310345
ITA010001,Isole dello Stagnone di Marsala,IT,B,2012,2024,7,26,13,6,0.46153846153846156
ITA010002,Isola di Marettimo,IT,B,2011,2025,4,10,15,11,0.7333333333333333
ITA010003,Isola di Levanzo,IT,B,2021,2024,2,3,4,2,0.5
ITA010004,Isola di Favignana,IT,B,2014,2022,6,10,9,3,0.3333333333333333
ITA010005,Laghetti di Preola e Gorghi Tondi e Sciare di Mazara,IT,B,2010,2025,16,162,16,0,0.0
ITA010006,Paludi di Capo Feto e Margi Spanò,IT,C,2012,2025,11,53,14,3,0.21428571428571427
ITA010007,Saline di Trapani,IT,B,2011,2025,15,726,15,0,0.0
ITA010008,Complesso Monte Bosco e Scorace,IT,B,2014,2022,2,3,9,7,0.7777777777777778
ITA010009,Monte Bonifato,IT,B,2022,2022,1,1,1,0,0.0
ITA010010,Monte San Giuliano,IT,B,2023,2023,1,1,1,0,0.0
ITA010011,"Sistema dunale Capo Granitola, Porto Palo e Foce del Belice",IT,B,2011,2025,6,24,15,9,0.6
ITA010013,Bosco di Calatafimi,IT,B,2011,2014,2,2,4,2,0.5
ITA010014,Sciare di Marsala,IT,B,2021,2025,2,6,5,3,0.6
ITA010015,Complesso Monti di Castellammare del Golfo (TP),IT,B,2019,2020,2,3,2,0,0.0
ITA010016,Monte Cofano e Litorale,IT,B,2012,2025,6,11,14,8,0.5714285714285714
ITA010017,"Capo San Vito, Monte Monaco, Zingaro, Faraglioni Scopello, Monte Sparacio",IT,B,2014,2025,9,24,12,3,0.25
ITA010019,Isola di Pantelleria: Montagna Grande e Monte Gibele,IT,B,2015,2025,4,7,11,7,0.6363636363636364
ITA010020,"Isola di Pantelleria - Area Costiera,  Falesie e Bagno dell'Acqua",IT,B,2012,2025,6,15,14,8,0.5714285714285714
ITA010021,Saline di Marsala,IT,B,2013,2025,13,68,13,0,0.0
ITA010023,Montagna Grande di Salemi,IT,B,2024,2024,1,1,1,0,0.0
ITA010024,Fondali dell'Arcipelago delle Isole Egadi,IT,B,2014,2022,2,3,9,7,0.7777777777777778
ITA010025,Fondali del Golfo di Custonaci,IT,B,2014,2025,6,10,12,6,0.5
ITA010026,Fondali dell'isola dello Stagnone di Marsala,IT,B,2012,2025,13,93,14,1,0.07142857142857142
ITA010027,Arcipelago delle Egadi - area marina e terrestre,IT,A,2011,2025,9,27,15,6,0.4
ITA010028,Stagnone di Marsala e Saline di Trapani - area marina e terrestre,IT,A,2011,2025,15,904,15,0,0.0
ITA010029,"Monte Cofano, Capo San Vito e Monte Sparagio",IT,A,2011,2025,12,47,15,3,0.2
ITA010030,Isola di Pantelleria e area marina circostante,IT,A,2012,2025,9,24,14,5,0.35714285714285715
