SITECODE,site_name,ms,site_type,year_min,year_max,n_years,n_occurrences,expected_years,missing_years,gap_fraction
SE0250193,Brattberget,SE,B,1995,2022,3,34,28,25,0.8928571428571429
SE0250194,Sjölunda,SE,B,1995,1995,1,1,1,0,0.0
SE0250195,Vållen,SE,B,1990,1990,1,3,1,0,0.0
SE0250197,Skommarmossen,SE,B,2006,2025,7,21,20,13,0.65
SE0250203,Utterdalen,SE,B,2001,2022,3,26,22,19,0.8636363636363636
SE0250205,Norra hammaren,SE,B,1983,2020,6,11,38,32,0.8421052631578947
SE0250206,Tångan,SE,B,2002,2015,2,6,14,12,0.8571428571428571
SE0250208,Gökriksudden,SE,B,1980,2025,11,25,46,35,0.7608695652173914
SE0310016,Draven,SE,C,1986,2025,19,77,40,21,0.525
SE0310017,Fegen (östra),SE,C,1932,2022,14,219,91,77,0.8461538461538461
SE0310020,Store mosse nationalpark,SE,C,1966,2025,28,1304,60,32,0.5333333333333333
SE0310072,Komosse,SE,C,2020,2025,4,5,6,2,0.3333333333333333
SE0310106,Ramlaklint/Uvaberget,SE,C,2007,2025,5,8,19,14,0.7368421052631579
SE0310201,Skilsnäs,SE,B,1988,2020,6,21,33,27,0.8181818181818182
SE0310202,Högakull,SE,B,1984,2023,7,11,40,33,0.825
SE0310203,Liljenäs,SE,B,1991,2023,7,8,33,26,0.7878787878787878
SE0310206,Rusarebo,SE,B,1966,2023,15,106,58,43,0.7413793103448276
SE0310207,Moens urskog,SE,B,1991,1991,1,1,1,0,0.0
SE0310209,Vintermossen,SE,B,1995,2025,5,8,31,26,0.8387096774193549
SE0310210,Stora och Lilla Fly,SE,B,1994,2025,3,7,32,29,0.90625
SE0310211,Helvetets håla,SE,B,2002,2024,3,8,23,20,0.8695652173913043
SE0310212,Högarp,SE,B,1997,2024,10,50,28,18,0.6428571428571429
SE0310213,Björkekull,SE,B,1995,1995,1,1,1,0,0.0
SE0310214,Tjusthult,SE,B,1981,2020,3,14,40,37,0.925
SE0310215,Marieholmsskogen,SE,C,1981,2022,3,24,42,39,0.9285714285714286
SE0310216,"Anderstorp, Store mosse",SE,C,2020,2023,2,32,4,2,0.5
SE0310217,Gärahov,SE,B,1987,2025,12,34,39,27,0.6923076923076923
SE0310219,Taberg,SE,B,1905,2025,56,702,121,65,0.5371900826446281
SE0310220,Bottnaryds urskog,SE,B,1975,2025,4,17,51,47,0.9215686274509803
SE0310221,Dumme mosse,SE,C,1948,2025,24,138,78,54,0.6923076923076923
SE0310225,Huluskogen,SE,B,1996,2022,6,34,27,21,0.7777777777777778
SE0310226,Girabäcken,SE,B,1998,2025,9,25,28,19,0.6785714285714286
SE0310317,Ettödeltat,SE,B,1989,2023,7,21,35,28,0.8
SE0310318,Åminne,SE,B,1983,2025,6,14,43,37,0.8604651162790697
SE0310319,Västanå,SE,B,1981,2025,16,130,45,29,0.6444444444444445
SE0310320,Knutstorp,SE,B,2000,2024,4,40,25,21,0.84
SE0310322,Ljunga-Mossaryd,SE,B,2008,2024,5,14,17,12,0.7058823529411765
SE0310323,Repperda,SE,B,1991,2024,25,144,34,9,0.2647058823529412
SE0310326,Ören,SE,B,1897,2025,16,501,129,113,0.875968992248062
SE0310327,Hjälmsänga,SE,B,,,0,2,,,
SE0310331,Illharjen,SE,B,1995,2025,18,87,31,13,0.41935483870967744
SE0310332,Komstad,SE,B,2024,2024,1,4,1,0,0.0
SE0310333,Assjön,SE,B,1989,2014,3,8,26,23,0.8846153846153846
SE0310335,Mycklaflon,SE,B,1907,2021,16,559,115,99,0.8608695652173913
SE0310336,Vista kulle,SE,B,1936,2024,19,93,89,70,0.7865168539325843
SE0310337,Gåeryds rasbranter,SE,B,1982,2021,3,12,40,37,0.925
SE0310338,Vrången,SE,B,2007,2008,2,3,2,0,0.0
SE0310339,Sötåsasjön,SE,B,1990,2024,3,3,35,32,0.9142857142857143
SE0310340,Lindåsasjön,SE,B,1995,1995,1,2,1,0,0.0
SE0310341,Kansjön,SE,B,2004,2007,2,2,4,2,0.5
SE0310342,Strånnesjön,SE,B,2007,2007,1,1,1,0,0.0
SE0310344,Föråsen,SE,B,1986,2020,4,13,35,31,0.8857142857142857
SE0310345,Börsebo och Holmen,SE,B,1996,2024,6,36,29,23,0.7931034482758621
SE0310346,Skurugata,SE,B,2000,2025,23,39,26,3,0.11538461538461539
SE0310347,Botorp,SE,B,2005,2021,2,10,17,15,0.8823529411764706
SE0310375,Kroppsjön,SE,A,2020,2020,1,2,1,0,0.0
SE0310376,Hyllingen,SE,A,1988,2025,9,29,38,29,0.7631578947368421
SE0310401,Ljunghems backar,SE,B,1982,2023,8,43,42,34,0.8095238095238095
SE0310402,Köpstad-Biskopsbo,SE,B,1989,2024,12,44,36,24,0.6666666666666666
SE0310403,Vikskvarn,SE,B,1994,2025,8,13,32,24,0.75
SE0310404,Skillingarydsfältet,SE,C,1922,2025,16,81,104,88,0.8461538461538461
SE0310406,Emån (västra),SE,B,1894,2025,20,172,132,112,0.8484848484848485
SE0310407,Sällevadsån (västra),SE,B,1988,2025,21,63,38,17,0.4473684210526316
SE0310408,Silverån (norra),SE,B,,,0,1,,,
SE0310409,Gagnån,SE,B,1981,2025,12,37,45,33,0.7333333333333333
SE0310410,Jordanstorp,SE,B,2021,2021,1,1,1,0,0.0
SE0310411,Solgens öar,SE,B,2024,2024,1,4,1,0,0.0
SE0310413,Huskvarnabergen,SE,B,1967,2025,38,478,59,21,0.3559322033898305
SE0310414,Tostarp,SE,B,1997,1997,1,1,1,0,0.0
SE0310417,Måltorpet Gransbo,SE,B,1996,2024,4,13,29,25,0.8620689655172413
SE0310420,Äspås,SE,B,1995,1995,1,1,1,0,0.0
SE0310422,Grönlid,SE,B,1994,2022,3,5,29,26,0.896551724137931
SE0310424,Vallsjön,SE,B,1894,1939,3,6,46,43,0.9347826086956522
SE0310428,Strandgölen,SE,B,1981,1981,1,2,1,0,0.0
SE0310431,Hindsen,SE,B,1968,2023,9,17,56,47,0.8392857142857143
SE0310432,Vättern (södra),SE,B,1973,2025,33,5026,53,20,0.37735849056603776
SE0310434,Södra Vixen,SE,B,1894,2025,17,276,132,115,0.8712121212121212
SE0310436,Herrstad-Eket,SE,B,1987,2025,16,34,39,23,0.5897435897435898
SE0310501,Årån,SE,B,1989,2022,4,12,34,30,0.8823529411764706
SE0310502,Svinhultsåsen,SE,B,2007,2024,3,3,18,15,0.8333333333333334
SE0310505,Kvänsås bokar,SE,B,,,0,2,,,
SE0310507,Färgsjömon,SE,B,1999,2022,5,28,24,19,0.7916666666666666
SE0310508,Nennesmo,SE,B,2012,2012,1,1,1,0,0.0
SE0310509,Stolpaberg,SE,B,1993,2025,4,6,33,29,0.8787878787878788
SE0310510,Svarta håls vildmark,SE,B,1994,2021,4,7,28,24,0.8571428571428571
SE0310512,Vretaholms eklandskap,SE,B,1985,2008,3,15,24,21,0.875
SE0310513,Gnyltån,SE,B,1995,2020,5,10,26,21,0.8076923076923077
SE0310516,Kulla,SE,B,2022,2022,1,1,1,0,0.0
SE0310517,Mo,SE,B,1997,1997,1,1,1,0,0.0
SE0310518,Bare mosse (västra),SE,C,1982,1983,2,5,2,0,0.0
SE0310519,Brattaberget,SE,B,2001,2022,5,29,22,17,0.7727272727272727
SE0310522,Drängagråten,SE,B,1998,2010,2,8,13,11,0.8461538461538461
SE0310532,Skämningsfors,SE,B,1984,2025,2,9,42,40,0.9523809523809523
SE0310533,Stora Kärr,SE,B,2022,2022,1,1,1,0,0.0
SE0310534,Haboskogen,SE,B,2021,2021,1,1,1,0,0.0
SE0310575,Erstad kärr,SE,A,1988,2017,2,7,30,28,0.9333333333333333
SE0310601,Svenshult och Tålåsen,SE,B,2019,2025,2,2,7,5,0.7142857142857143
SE0310603,Örserum,SE,B,1986,1986,1,13,1,0,0.0
SE0310604,Trishult,SE,B,1989,2023,6,12,35,29,0.8285714285714286
SE0310605,Gallnås,SE,B,2019,2025,2,28,7,5,0.7142857142857143
SE0310606,Bratteborg,SE,B,1997,2024,9,16,28,19,0.6785714285714286
SE0310608,Blåsmålen,SE,B,2004,2024,8,35,21,13,0.6190476190476191
SE0310609,Möcklarp,SE,B,2017,2019,2,4,3,1,0.3333333333333333
SE0310610,Blankhester,SE,B,1982,2020,3,7,39,36,0.9230769230769231
SE0310611,Lilla Hult,SE,B,2017,2025,4,12,9,5,0.5555555555555556
SE0310613,Törsbo,SE,B,2008,2021,5,25,14,9,0.6428571428571429
SE0310614,Gullegärde,SE,B,2015,2021,2,5,7,5,0.7142857142857143
SE0310618,Ryggestorp,SE,B,2007,2022,5,12,16,11,0.6875
SE0310620,Södra Duveled,SE,B,1990,2025,9,12,36,27,0.75
SE0310621,Jäboruder,SE,B,1987,2025,8,19,39,31,0.7948717948717948
SE0310622,Allmänningsån,SE,B,2023,2023,1,2,1,0,0.0
SE0310624,Labbramsängen,SE,B,1997,2023,5,16,27,22,0.8148148148148148
SE0310626,Erikstorp,SE,B,2005,2012,2,3,8,6,0.75
SE0310627,Slätteryd,SE,B,1995,2006,4,6,12,8,0.6666666666666666
SE0310628,Prästekvarn,SE,B,1998,2012,3,8,15,12,0.8
SE0310629,Högaberg,SE,B,1999,2016,2,4,18,16,0.8888888888888888
SE0310630,Kabbarp,SE,B,2005,2012,2,3,8,6,0.75
SE0310632,Hultarp,SE,B,2005,2012,2,5,8,6,0.75
SE0310634,Fusån,SE,B,1982,2025,10,19,44,34,0.7727272727272727
SE0310636,Ekesås,SE,B,2022,2022,1,1,1,0,0.0
SE0310642,Fiskebäck,SE,B,1992,2018,3,23,27,24,0.8888888888888888
SE0310702,Mossebo,SE,B,1987,2022,20,30,36,16,0.4444444444444444
SE0310703,Sunnaryd,SE,B,,,0,1,,,
SE0310706,Värekulla,SE,B,2007,2007,1,6,1,0,0.0
SE0310707,Gräfthult,SE,B,2005,2019,5,7,15,10,0.6666666666666666
SE0310708,Tunnabo,SE,B,2020,2020,1,1,1,0,0.0
SE0310709,Sjömilsås,SE,B,2019,2019,1,1,1,0,0.0
SE0310710,Västra Fagerhult,SE,B,2010,2015,3,10,6,3,0.5
SE0310713,Nykulla,SE,B,2010,2017,3,7,8,5,0.625
SE0310720,Linneryd,SE,B,2011,2019,2,15,9,7,0.7777777777777778
SE0310721,Stensjökvarn,SE,B,1988,2025,6,11,38,32,0.8421052631578947
SE0310722,Grimstorp,SE,B,1984,1997,2,7,14,12,0.8571428571428571
SE0310724,Boda,SE,B,2018,2018,1,6,1,0,0.0
SE0310726,Öland,SE,B,1990,2017,2,5,28,26,0.9285714285714286
SE0310727,Nyckelås,SE,B,1979,2023,15,82,45,30,0.6666666666666666
SE0310728,Skams hål,SE,B,1980,2025,4,27,46,42,0.9130434782608695
SE0310729,Råbyskogen,SE,B,1976,2025,13,32,50,37,0.74
SE0310730,Grav,SE,B,1998,2012,4,43,15,11,0.7333333333333333
SE0310734,Prästeryds- och Ambomosse,SE,B,2023,2023,1,6,1,0,0.0
SE0310735,Dala- och Knekta mosse,SE,C,1981,2019,3,6,39,36,0.9230769230769231
SE0310736,Ekbergsparken,SE,B,1994,2025,12,33,32,20,0.625
SE0310737,Älmås askskog,SE,B,1992,1992,1,2,1,0,0.0
SE0310739,Drags udde,SE,B,2007,2017,3,4,11,8,0.7272727272727273
SE0310741,Stuverydsbäcken,SE,B,2019,2021,2,10,3,1,0.3333333333333333
SE0310742,Stora Grönlid,SE,B,2010,2022,4,28,13,9,0.6923076923076923
SE0310744,Stickelösa,SE,B,2015,2025,2,4,11,9,0.8181818181818182
SE0310745,Fingalstorp,SE,B,1978,2022,4,14,45,41,0.9111111111111111
SE0310746,Fåglarödjan,SE,B,2001,2001,1,1,1,0,0.0
SE0310750,Barkerydssjön,SE,A,2006,2025,9,40,20,11,0.55
SE0310805,Brusaån,SE,B,2001,2020,2,3,20,18,0.9
SE0310806,Lövträdsmarker i Jönköping-Huskvarna,SE,C,1874,2025,34,352,152,118,0.7763157894736842
SE0310816,Sötåsa,SE,B,1983,2021,7,60,39,32,0.8205128205128205
SE0320002,Rocknen-Hästhultsskogen,SE,B,1989,2023,5,16,35,30,0.8571428571428571
SE0320014,Centrala Möckeln,SE,C,1922,2025,39,642,104,65,0.625
SE0320022,Taglamyren,SE,C,1983,2020,5,26,38,33,0.868421052631579
SE0320031,Kråketorpsskogen,SE,C,1992,2023,4,7,32,28,0.875
SE0320040,Västra Åsnen,SE,C,1972,2024,22,154,53,31,0.5849056603773585
SE0320046,Skårtaryd,SE,B,2019,2024,6,6,6,0,0.0
SE0320055,Våraskruv,SE,B,1985,2025,15,69,41,26,0.6341463414634146
SE0320072,Korrö,SE,B,1966,2025,18,140,60,42,0.7
SE0320078,Engaholm,SE,B,1995,1996,2,4,2,0,0.0
SE0320079,Toftaholm,SE,B,1985,2025,21,101,41,20,0.4878048780487805
SE0320101,Östra Åsnen,SE,C,1976,2021,7,2327,46,39,0.8478260869565217
SE0320102,Långö,SE,C,2015,2015,1,2,1,0,0.0
SE0320103,Storasjöområdet,SE,C,2009,2025,12,51,17,5,0.29411764705882354
SE0320104,Osaby,SE,C,1978,2025,17,354,48,31,0.6458333333333334
SE0320105,Årshultsmyren,SE,C,1981,2025,24,88,45,21,0.4666666666666667
SE0320106,Bokhultet,SE,B,1991,2025,21,228,35,14,0.4
SE0320107,Husebymaden,SE,C,1989,2025,14,90,37,23,0.6216216216216216
SE0320109,Siggaboda,SE,B,1989,2023,7,13,35,28,0.8
SE0320110,Kronan,SE,B,1969,2025,14,31,57,43,0.7543859649122807
SE0320111,Byvärma,SE,B,1987,2024,4,31,38,34,0.8947368421052632
SE0320112,Målaskogsberg,SE,B,1964,2025,28,172,62,34,0.5483870967741935
SE0320113,Gölsjömyren,SE,B,1959,2007,5,8,49,44,0.8979591836734694
SE0320114,Flattinge åsar,SE,B,1986,2025,14,153,40,26,0.65
SE0320115,Färjansö-Långö,SE,B,1969,2024,26,143,56,30,0.5357142857142857
SE0320117,Flymossen,SE,C,1999,2025,5,20,27,22,0.8148148148148148
SE0320118,Lidhultsåsen,SE,B,2008,2024,2,5,17,15,0.8823529411764706
SE0320119,Stora Hensjön,SE,B,1984,2025,6,20,42,36,0.8571428571428571
SE0320121,Fagraholms fly,SE,B,2013,2013,1,1,1,0,0.0
SE0320122,Libbhults ängar,SE,B,1989,2024,13,61,36,23,0.6388888888888888
SE0320123,Svartebro,SE,B,2009,2009,1,3,1,0,0.0
SE0320124,Lövsjö ängar,SE,B,1986,2025,10,30,40,30,0.75
SE0320127,Sjösås äng,SE,B,2004,2024,6,15,21,15,0.7142857142857143
SE0320128,Jättaberget,SE,B,2008,2023,4,66,16,12,0.75
SE0320131,Ushult,SE,B,2008,2008,1,1,1,0,0.0
SE0320132,Hissö,SE,B,2006,2024,5,5,19,14,0.7368421052631579
SE0320133,Helgö,SE,B,2010,2010,1,1,1,0,0.0
SE0320134,Asa,SE,B,2003,2003,1,1,1,0,0.0
SE0320135,Lunnabacken,SE,B,2015,2022,2,2,8,6,0.75
SE0320136,Vitthults urskog,SE,B,2011,2021,3,4,11,8,0.7272727272727273
SE0320137,Tängsjö fly,SE,B,2025,2025,1,1,1,0,0.0
SE0320139,Agnäs,SE,C,1991,2018,5,12,28,23,0.8214285714285714
SE0320140,Brotorpabäck,SE,B,1995,2023,7,23,29,22,0.7586206896551724
SE0320141,Fiolenområdet,SE,B,1980,2023,10,77,44,34,0.7727272727272727
SE0320142,Skilsnäs,SE,B,1988,2025,3,8,38,35,0.9210526315789473
SE0320144,Ronamossen/Klockesjömyren,SE,B,1988,2023,15,38,36,21,0.5833333333333334
SE0320146,Toftaholms alkärr,SE,B,1994,1994,1,2,1,0,0.0
SE0320147,Malmaryd,SE,B,2017,2020,2,14,4,2,0.5
SE0320149,Sånnahult,SE,B,2024,2024,1,1,1,0,0.0
SE0320151,Soldatmossen,SE,B,2017,2017,1,1,1,0,0.0
SE0320152,Stojby,SE,B,1998,2007,2,2,10,8,0.8
SE0320153,Vasatorp,SE,B,1994,2020,5,7,27,22,0.8148148148148148
SE0320154,Notteryd,SE,B,1998,2025,13,60,28,15,0.5357142857142857
SE0320156,Vakö myr,SE,C,1993,2024,7,16,32,25,0.78125
SE0320157,Linnés Råshult,SE,B,1960,2025,25,193,66,41,0.6212121212121212
SE0320158,Kulla-Skärgöl,SE,B,2005,2025,14,48,21,7,0.3333333333333333
SE0320159,Lunden,SE,B,2003,2023,2,7,21,19,0.9047619047619048
SE0320160,Pettersborg,SE,B,2020,2025,3,4,6,3,0.5
SE0320161,Dammarskulla,SE,B,2004,2022,3,4,19,16,0.8421052631578947
SE0320162,Bro,SE,B,1984,2024,6,14,41,35,0.8536585365853658
SE0320165,Stora Äskås,SE,B,2014,2021,3,14,8,5,0.625
SE0320166,Hjälmaryd,SE,B,2011,2024,2,6,14,12,0.8571428571428571
SE0320167,Hågeryd,SE,B,1983,2025,5,17,43,38,0.8837209302325582
SE0320169,Lidhem,SE,B,1991,2025,10,118,35,25,0.7142857142857143
SE0320170,Bjursjö,SE,B,2005,2025,4,6,21,17,0.8095238095238095
SE0320171,Bråt,SE,B,1989,1989,1,3,1,0,0.0
SE0320172,Vitabråten,SE,B,1990,1994,2,3,5,3,0.6
SE0320173,Söderäng,SE,B,2020,2025,2,7,6,4,0.6666666666666666
SE0320174,Kånna,SE,B,1980,2024,5,18,45,40,0.8888888888888888
SE0320176,Karlslund,SE,B,2002,2025,5,9,24,19,0.7916666666666666
SE0320177,Tykatorp,SE,B,2004,2025,5,17,22,17,0.7727272727272727
SE0320178,Värpeshult,SE,B,2016,2021,2,4,6,4,0.6666666666666666
SE0320179,Strandängar vid Garanshultasjön,SE,C,1978,2025,11,17,48,37,0.7708333333333334
SE0320182,Varshult,SE,B,2007,2014,2,14,8,6,0.75
SE0320183,Hohult,SE,B,1987,1987,1,3,1,0,0.0
SE0320184,Suletorp,SE,B,2004,2021,2,19,18,16,0.8888888888888888
SE0320185,Ryd,SE,B,2004,2021,3,8,18,15,0.8333333333333334
SE0320186,Lundby,SE,B,2017,2023,2,2,7,5,0.7142857142857143
SE0320187,Botillabo,SE,B,2012,2024,4,11,13,9,0.6923076923076923
SE0320188,Lyåsa-Spekelid,SE,B,1986,2023,5,23,38,33,0.868421052631579
SE0320189,Hakatorp,SE,B,2018,2024,2,6,7,5,0.7142857142857143
SE0320190,Humlaryd,SE,B,2006,2023,4,7,18,14,0.7777777777777778
SE0320191,Tärningsö,SE,C,1985,2022,5,20,38,33,0.868421052631579
SE0320193,Strandäng vid Skatelövsfjorden,SE,B,2009,2009,1,8,1,0,0.0
SE0320194,Lilla Heda,SE,B,2015,2024,2,8,10,8,0.8
SE0320196,Karryd,SE,B,2007,2021,2,3,15,13,0.8666666666666667
SE0320197,Dihult,SE,B,2001,2015,5,57,15,10,0.6666666666666666
SE0320198,Skog vid Toftaån,SE,B,1994,2022,13,100,29,16,0.5517241379310345
SE0320199,Brorsmåla,SE,B,2004,2023,4,9,20,16,0.8
SE0320200,Mösjöhult,SE,B,1995,2025,4,18,31,27,0.8709677419354839
SE0320201,Gässhult,SE,B,1988,2024,6,31,37,31,0.8378378378378378
SE0320203,Rosenholm,SE,B,1990,2024,6,15,35,29,0.8285714285714286
SE0320204,Tåget,SE,B,2015,2015,1,3,1,0,0.0
SE0320205,Gårdsby och Hemmesjö bökeskog,SE,B,2005,2025,7,20,21,14,0.6666666666666666
SE0320206,Yxkullsund,SE,B,1985,2025,19,74,41,22,0.5365853658536586
SE0320207,Almås,SE,B,1974,2018,5,14,45,40,0.8888888888888888
SE0320208,Alkärr i Gäddeviksås,SE,B,1997,2012,3,6,16,13,0.8125
SE0320209,Alkärr i Gässhult,SE,B,1994,2006,2,2,13,11,0.8461538461538461
SE0320210,Singelstorps fly,SE,B,2020,2025,2,5,6,4,0.6666666666666666
SE0320211,Horsnäsamossen,SE,C,1990,2025,6,11,36,30,0.8333333333333334
SE0320212,Torpa,SE,B,1998,2025,8,17,28,20,0.7142857142857143
SE0320213,Skäraskog,SE,B,1986,2024,9,46,39,30,0.7692307692307693
SE0320215,Ideboås,SE,B,2011,2025,2,3,15,13,0.8666666666666667
SE0320216,Ramsås,SE,B,1991,2024,14,96,34,20,0.5882352941176471
SE0320217,Alsumpskogar i Gynkelstorp,SE,B,1985,2006,3,17,22,19,0.8636363636363636
SE0320219,Uranäs,SE,B,1990,2021,3,10,32,29,0.90625
SE0320220,Hunshult,SE,B,1985,2024,14,29,40,26,0.65
SE0320221,Åshuvud,SE,C,1999,2024,8,24,26,18,0.6923076923076923
SE0320223,Tångarne,SE,B,2001,2024,7,13,24,17,0.7083333333333334
SE0320224,Vedåsa,SE,C,1965,2025,21,102,61,40,0.6557377049180327
SE0320226,Prästängen,SE,B,2000,2025,15,52,26,11,0.4230769230769231
SE0320227,Rönnö (östra),SE,C,1989,2024,7,34,36,29,0.8055555555555556
SE0320228,Lunnarna,SE,C,1980,2025,21,185,46,25,0.5434782608695652
SE0320229,Ljungsjömyren,SE,B,1991,2020,7,11,30,23,0.7666666666666667
SE0320230,Bockaskruv,SE,B,1995,1995,1,6,1,0,0.0
SE0320231,Stocksmyr-Brännan,SE,C,1986,2025,12,53,40,28,0.7
SE0330021,Gillsättra,SE,B,1960,2025,15,65,66,51,0.7727272727272727
SE0330022,Rönnerum-Abbantorp,SE,B,1933,2025,24,347,93,69,0.7419354838709677
SE0330023,Karum,SE,B,1932,2025,36,578,94,58,0.6170212765957447
SE0330024,Halltorp,SE,B,1864,2025,56,1286,162,106,0.654320987654321
SE0330032,Örarevet,SE,B,1983,2025,14,76,43,29,0.6744186046511628
SE0330034,Grytsjön,SE,C,1983,2025,13,64,43,30,0.6976744186046512
SE0330035,Vackerslät,SE,B,1995,2016,4,13,22,18,0.8181818181818182
SE0330036,Allgunnen,SE,B,1981,2025,38,779,45,7,0.15555555555555556
SE0330038,Getebro,SE,B,1897,2024,16,83,128,112,0.875
SE0330045,Krokshult,SE,B,1985,2025,12,40,41,29,0.7073170731707317
SE0330048,Sällevadsån (östra),SE,B,2006,2022,4,11,17,13,0.7647058823529411
SE0330049,Misterhult,SE,C,1868,2025,39,469,158,119,0.7531645569620253
SE0330050,Norra Kvill,SE,C,1928,2025,17,42,98,81,0.826530612244898
SE0330051,Ålhults urskog,SE,C,1980,2022,7,36,43,36,0.8372093023255814
SE0330052,Sladö-Äskeskär,SE,C,1936,2025,26,95,90,64,0.7111111111111111
SE0330054,Beijershamn och Svansholmarna,SE,C,1864,2025,50,801,162,112,0.691358024691358
SE0330059,Petgärde träsk,SE,C,1970,2024,19,66,55,36,0.6545454545454545
SE0330060,Djurstadträsk,SE,C,1976,2024,12,29,49,37,0.7551020408163265
SE0330062,Knisa mosse,SE,C,1964,2025,28,189,62,34,0.5483870967741935
SE0330063,Horns Kungsgård,SE,C,1837,2025,43,939,189,146,0.7724867724867724
SE0330068,Lindö,SE,B,1986,2022,10,36,37,27,0.7297297297297297
SE0330083,Ottenby,SE,A,1860,2025,66,3287,166,100,0.6024096385542169
SE0330084,Södviken,SE,C,1966,2025,21,138,60,39,0.65
SE0330099,Björnö,SE,B,1980,2025,21,212,46,25,0.5434782608695652
SE0330100,Em,SE,B,1978,2025,19,127,48,29,0.6041666666666666
SE0330101,Böda prästgård,SE,B,1995,2024,15,78,30,15,0.5
SE0330102,Gårdby sandhed,SE,B,1953,2025,41,577,73,32,0.4383561643835616
SE0330103,Åby sandbackar,SE,B,1918,2023,9,19,106,97,0.9150943396226415
SE0330104,Skedeås,SE,B,2006,2025,12,69,20,8,0.4
SE0330105,Flasgölerum,SE,C,1981,2024,17,109,44,27,0.6136363636363636
SE0330106,Storö,SE,C,1976,2024,7,9,49,42,0.8571428571428571
SE0330108,Ottenby NR,SE,B,1860,2025,69,3730,166,97,0.5843373493975904
SE0330109,Eckelsudde,SE,C,1979,2025,35,343,47,12,0.2553191489361702
SE0330112,Holmetorp,SE,B,2006,2020,4,38,15,11,0.7333333333333333
SE0330114,Västra äng,SE,B,2003,2024,7,12,22,15,0.6818181818181818
SE0330115,Karås,SE,B,2008,2024,7,43,17,10,0.5882352941176471
SE0330116,Borga hage,SE,B,1887,2025,52,336,139,87,0.6258992805755396
SE0330117,Södra Greda löväng,SE,B,1960,2025,30,84,66,36,0.5454545454545454
SE0330118,Lilla Horns löväng,SE,B,1968,2025,18,78,58,40,0.6896551724137931
SE0330119,Bödakustens västra,SE,B,1954,2025,37,243,72,35,0.4861111111111111
SE0330120,Böda backar,SE,B,2007,2020,9,36,14,5,0.35714285714285715
SE0330121,Bödakustens östra,SE,B,1968,2025,23,168,58,35,0.603448275862069
SE0330122,Trollskogen,SE,B,1961,2025,24,155,65,41,0.6307692307692307
SE0330123,Värnanäs skärgård,SE,B,1983,2025,12,30,43,31,0.7209302325581395
SE0330124,Huvudhultakvarn,SE,B,2018,2021,2,25,4,2,0.5
SE0330125,Bokhultet vid Alsterån,SE,B,1991,2024,12,49,34,22,0.6470588235294118
SE0330126,Vållö,SE,C,1982,2025,14,74,44,30,0.6818181818181818
SE0330127,Virbo med Ekö,SE,C,1976,2020,9,30,45,36,0.8
SE0330128,Ängmossen,SE,C,2018,2018,1,5,1,0,0.0
SE0330129,Hulingen,SE,A,2002,2017,2,15,16,14,0.875
SE0330130,Björnnäset,SE,C,2015,2021,3,3,7,4,0.5714285714285714
SE0330131,Segersgärde,SE,B,1888,2025,27,211,138,111,0.8043478260869565
SE0330132,Kvarntorpet,SE,B,1990,2025,3,31,36,33,0.9166666666666666
SE0330139,Kalkstad,SE,B,2007,2025,13,50,19,6,0.3157894736842105
SE0330140,Rösselkärret,SE,B,2000,2025,15,59,26,11,0.4230769230769231
SE0330141,Isgärde,SE,B,2008,2022,4,10,15,11,0.7333333333333333
SE0330142,Dyestad,SE,B,1983,2013,3,13,31,28,0.9032258064516129
SE0330143,Störlinge sjömarker,SE,B,2005,2025,14,102,21,7,0.3333333333333333
SE0330144,Tjusby sjömarker,SE,B,2008,2008,1,2,1,0,0.0
SE0330146,Husvalla sjömarker,SE,C,1996,2023,14,85,28,14,0.5
SE0330151,Skeppersäng,SE,B,2011,2023,4,9,13,9,0.6923076923076923
SE0330152,Lindreservatet,SE,B,1937,2025,19,145,89,70,0.7865168539325843
SE0330153,Sjöstorp,SE,B,1967,2020,8,17,54,46,0.8518518518518519
SE0330154,Nabbelund,SE,B,1986,2023,8,18,38,30,0.7894736842105263
SE0330156,Nya Rumshorvavägen,SE,B,2024,2024,1,1,1,0,0.0
SE0330158,Horsö-Värsnäs,SE,B,1987,2025,27,165,39,12,0.3076923076923077
SE0330160,Emåns vattensystem i Kalmar län,SE,B,1966,2025,44,1502,60,16,0.26666666666666666
SE0330163,Gränsö,SE,B,1984,2025,17,88,42,25,0.5952380952380952
SE0330164,Rågö (Västerviks skärgård),SE,B,1990,2025,13,30,36,23,0.6388888888888888
SE0330165,Idegransreservatet,SE,B,1970,2009,2,8,40,38,0.95
SE0330166,Högenäs orde,SE,B,1998,2025,24,110,28,4,0.14285714285714285
SE0330167,Vanserum-Bäck-Övetorp,SE,B,1985,2025,26,322,41,15,0.36585365853658536
SE0330168,Lidahult,SE,B,2016,2017,2,6,2,0,0.0
SE0330169,Högeruda-Skinnskälla,SE,B,1994,2024,11,28,31,20,0.6451612903225806
SE0330171,Stenbergsmo,SE,B,2007,2007,1,2,1,0,0.0
SE0330172,Lövö,SE,B,1987,2025,13,53,39,26,0.6666666666666666
SE0330173,Våtmarker längs Emåns nedre lopp,SE,A,1966,2025,25,198,60,35,0.5833333333333334
SE0330174,Sydöstra Ölands sjömarker,SE,C,1971,2025,40,1813,55,15,0.2727272727272727
SE0330175,Jordtorpsåsen,SE,B,1993,2025,26,304,33,7,0.21212121212121213
